# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      31     0.15206     0.05749     0.10628   -2.773270420   -5.717627793   -2.944357372
     1      31     0.14771     0.05585     0.10324   -2.766657735   -5.710665706   -2.944007972
     1      31     0.14337     0.05421     0.10021   -2.760449131   -5.704409615   -2.943960484
     1      31     0.13902     0.05257     0.09717   -2.754154454   -5.698332933   -2.944178479
     1      31     0.13468     0.05092     0.09413   -2.747382476   -5.692043422   -2.944660945
     1      31     0.13033     0.04928     0.09110   -2.741104171   -5.686564598   -2.945460427
     1      31     0.12599     0.04764     0.08806   -2.734694174   -5.681079863   -2.946385689
     1      31     0.12164     0.04600     0.08502   -2.728243382   -5.675534723   -2.947291341
     1      31     0.11730     0.04435     0.08199   -2.721488984   -5.669522410   -2.948033427
     1      31     0.11296     0.04271     0.07895   -2.715717320   -5.664342788   -2.948625467
     1      31     0.10861     0.04107     0.07591   -2.709707974   -5.658978848   -2.949270874
     1      31     0.10427     0.03942     0.07288   -2.704792110   -5.655033101   -2.950240991
     1      31     0.09992     0.03778     0.06984   -2.699597188   -5.651293094   -2.951695906
     1      31     0.09558     0.03614     0.06681   -2.696115800   -5.649784462   -2.953668662
     1      31     0.09123     0.03450     0.06377   -2.695294640   -5.651125792   -2.955831152
     1      31     0.08689     0.03285     0.06073   -2.693344155   -5.651337162   -2.957993007
     1      31     0.08254     0.03121     0.05770   -2.692441104   -5.652149519   -2.959708415
     1      31     0.07820     0.02957     0.05466   -2.693330642   -5.653920972   -2.960590330
     1      31     0.07386     0.02793     0.05162   -2.693352214   -5.654300375   -2.960948161
     1      31     0.06951     0.02628     0.04859   -2.695065461   -5.656000965   -2.960935504
     1      31     0.06517     0.02464     0.04555   -2.696913832   -5.657796527   -2.960882696
     1      31     0.06082     0.02300     0.04251   -2.699830457   -5.661143229   -2.961312772
     1      31     0.05648     0.02136     0.03948   -2.702115750   -5.664931858   -2.962816108
     1      31     0.05213     0.01971     0.03644   -2.704939482   -5.670469367   -2.965529885
     1      31     0.04779     0.01807     0.03340   -2.707373242   -5.676981965   -2.969608723
     1      31     0.04344     0.01643     0.03037   -2.709758188   -5.683966508   -2.974208319
     1      31     0.03910     0.01478     0.02733   -2.712400122   -5.691221165   -2.978821043
     1      31     0.03476     0.01314     0.02429   -2.714864817   -5.698036559   -2.983171742
     1      31     0.03041     0.01150     0.02126   -2.716933914   -5.704265207   -2.987331292
     1      31     0.02607     0.00986     0.01822   -2.718784696   -5.709774886   -2.990990190
     1      31     0.02172     0.00821     0.01518   -2.719795003   -5.713719535   -2.993924531
     1      31     0.01738     0.00657     0.01215   -2.720459457   -5.715925515   -2.995466058
     1      31     0.01303     0.00493     0.00911   -2.721730631   -5.717762197   -2.996031566
     1      31     0.00869     0.00329     0.00607   -2.722289427   -5.718319719   -2.996030292
     1      31     0.00434     0.00164     0.00304   -2.721799442   -5.717698586   -2.995899144
     1      31     0.00000     0.00000     0.00000   -2.721527642   -5.716600212   -2.995072570
     1      31     0.00434     0.00629     0.00607   -2.722600742   -5.717787056   -2.995186314
     1      31     0.00869     0.01257     0.01215   -2.721462605   -5.717128277   -2.995665672
     1      31     0.01303     0.01886     0.01822   -2.720372889   -5.715959700   -2.995586811
     1      31     0.01738     0.02515     0.02429   -2.717909123   -5.711353001   -2.993443879
     1      31     0.02172     0.03144     0.03037   -2.714121712   -5.701448998   -2.987327286
     1      31     0.02607     0.03772     0.03644   -2.710698044   -5.689604823   -2.978906780
     1      31     0.03041     0.04401     0.04251   -2.706690171   -5.681120227   -2.974430055
     1      31     0.03476     0.05030     0.04859   -2.702453103   -5.676571544   -2.974118441
     1      31     0.03910     0.05659     0.05466   -2.697988579   -5.671788488   -2.973799909
     1      31     0.04344     0.06287     0.06073   -2.694657978   -5.665533890   -2.970875912
     1      31     0.04779     0.06916     0.06681   -2.694083642   -5.651286130   -2.957202488
     1      31     0.05213     0.07545     0.07288   -2.697108357   -5.638716620   -2.941608263
     1      31     0.05648     0.08174     0.07895   -2.704458924   -5.639022575   -2.934563650
     1      31     0.06082     0.08802     0.08502   -2.715154050   -5.647598280   -2.932444231
     1      31     0.06517     0.09431     0.09110   -2.727537185   -5.659010596   -2.931473411
     1      31     0.06951     0.10060     0.09717   -2.741202231   -5.672121152   -2.930918921
     1      31     0.07386     0.10688     0.10324   -2.755713190   -5.686552851   -2.930839662
     1      31     0.07820     0.11317     0.10932   -2.770406854   -5.701782146   -2.931375292
     1      31     0.08254     0.11946     0.11539   -2.785076788   -5.718298692   -2.933221905
     1      31     0.08689     0.12575     0.12146   -2.798521536   -5.738589470   -2.940067934
     1      31     0.09123     0.13203     0.12754   -2.811940451   -5.768522683   -2.956582232
     1      31     0.09558     0.13832     0.13361   -2.824588917   -5.805956713   -2.981367796
     1      31     0.09992     0.14461     0.13968   -2.836851174   -5.838942207   -3.002091033
     1      31     0.10427     0.15090     0.14576   -2.847176827   -5.854613793   -3.007436966
     1      31     0.10861     0.15718     0.15183   -2.858157657   -5.865837466   -3.007679809
     1      31     0.11296     0.16347     0.15790   -2.867767613   -5.876402988   -3.008635375
     1      31     0.11730     0.16976     0.16398   -2.877001981   -5.892199242   -3.015197261
     1      31     0.12164     0.17605     0.17005   -2.885930300   -5.918206506   -3.032276207
     1      31     0.12599     0.18233     0.17612   -2.894593981   -5.942082810   -3.047488829
     1      31     0.13033     0.18862     0.18220   -2.901464466   -5.956199662   -3.054735195
     1      31     0.13468     0.19491     0.18827   -2.908749913   -5.965100944   -3.056351031
     1      31     0.13902     0.20119     0.19434   -2.915027180   -5.971169562   -3.056142382
     1      31     0.14337     0.20748     0.20042   -2.922179701   -5.978214208   -3.056034507
     1      31     0.14771     0.21377     0.20649   -2.929444967   -5.985480991   -3.056036024
     1      31     0.15206     0.22006     0.21256   -2.935480948   -5.991137231   -3.055656282
     1      31     0.15640     0.22634     0.21863   -2.938339156   -5.990360009   -3.052020853
     1      31     0.16074     0.23263     0.22471   -2.933009516   -5.977479668   -3.044470152
     1      31     0.16509     0.23892     0.23078   -2.925023041   -5.959595533   -3.034572492
     1      31     0.16943     0.24521     0.23685   -2.916493685   -5.938332057   -3.021838372
     1      31     0.17378     0.25149     0.24293   -2.907915447   -5.921517419   -3.013601972
     1      31     0.17812     0.25778     0.24900   -2.899199523   -5.911846935   -3.012647412
     1      31     0.18247     0.26407     0.25507   -2.890462052   -5.903209373   -3.012747321
     1      31     0.18681     0.27036     0.26115   -2.882544102   -5.894779561   -3.012235459
     1      31     0.19116     0.27664     0.26722   -2.875981275   -5.883196146   -3.007214871
     1      31     0.19550     0.28293     0.27329   -2.869877194   -5.868969422   -2.999092229
     1      31     0.19984     0.28922     0.27937   -2.864411770   -5.858823103   -2.994411333
     1      31     0.20419     0.29551     0.28544   -2.860211712   -5.854037099   -2.993825387
     1      31     0.20853     0.30179     0.29151   -2.857050067   -5.851971825   -2.994921757
     1      31     0.21288     0.30808     0.29759   -2.854929263   -5.850824678   -2.995895415
     1      31     0.21722     0.31437     0.30366   -2.854400430   -5.850632855   -2.996232425
     1      32     0.21722     0.08214     0.15183   -2.605559876   -5.508835100   -2.903275224
     1      32     0.21288     0.08049     0.14879   -2.604998183   -5.508250930   -2.903252746
     1      32     0.20853     0.07885     0.14576   -2.605692869   -5.508900530   -2.903207661
     1      32     0.20419     0.07721     0.14272   -2.606125578   -5.509480786   -2.903355207
     1      32     0.19984     0.07556     0.13968   -2.606821305   -5.510971602   -2.904150297
     1      32     0.19550     0.07392     0.13665   -2.607479301   -5.513222472   -2.905743172
     1      32     0.19116     0.07228     0.13361   -2.608436707   -5.516393559   -2.907956852
     1      32     0.18681     0.07064     0.13057   -2.609804888   -5.520385805   -2.910580917
     1      32     0.18247     0.06899     0.12754   -2.610995074   -5.524445327   -2.913450253
     1      32     0.17812     0.06735     0.12450   -2.612850600   -5.529291649   -2.916441049
     1      32     0.17378     0.06571     0.12146   -2.614916497   -5.534402666   -2.919486169
     1      32     0.16943     0.06407     0.11843   -2.616816274   -5.539227933   -2.922411659
     1      32     0.16509     0.06242     0.11539   -2.618411923   -5.543364564   -2.924952641
     1      32     0.16074     0.06078     0.11235   -2.620566333   -5.547374288   -2.926807956
     1      32     0.15640     0.05914     0.10932   -2.622943621   -5.550688978   -2.927745357
     1      32     0.15206     0.05749     0.10628   -2.626089466   -5.554073783   -2.927984317
     1      32     0.14771     0.05585     0.10324   -2.627793753   -5.555817654   -2.928023901
     1      32     0.14337     0.05421     0.10021   -2.630848203   -5.558876171   -2.928027968
     1      32     0.13902     0.05257     0.09717   -2.634055897   -5.562060557   -2.928004659
     1      32     0.13468     0.05092     0.09413   -2.637432836   -5.565484055   -2.928051219
     1      32     0.13033     0.04928     0.09110   -2.640252645   -5.569044444   -2.928791800
     1      32     0.12599     0.04764     0.08806   -2.643856198   -5.574696906   -2.930840708
     1      32     0.12164     0.04600     0.08502   -2.647293344   -5.581484550   -2.934191206
     1      32     0.11730     0.04435     0.08199   -2.649821799   -5.588240325   -2.938418525
     1      32     0.11296     0.04271     0.07895   -2.653214652   -5.596386255   -2.943171603
     1      32     0.10861     0.04107     0.07591   -2.656717800   -5.604939182   -2.948221381
     1      32     0.10427     0.03942     0.07288   -2.660007345   -5.613316792   -2.953309447
     1      32     0.09992     0.03778     0.06984   -2.663340240   -5.621641030   -2.958300790
     1      32     0.09558     0.03614     0.06681   -2.667294074   -5.630196266   -2.962902192
     1      32     0.09123     0.03450     0.06377   -2.671877989   -5.638556818   -2.966678830
     1      32     0.08689     0.03285     0.06073   -2.675245452   -5.644256529   -2.969011077
     1      32     0.08254     0.03121     0.05770   -2.678790976   -5.648757580   -2.969966604
     1      32     0.07820     0.02957     0.05466   -2.682550583   -5.652670551   -2.970119967
     1      32     0.07386     0.02793     0.05162   -2.685459806   -5.655626603   -2.970166797
     1      32     0.06951     0.02628     0.04859   -2.688552711   -5.658722470   -2.970169760
     1      32     0.06517     0.02464     0.04555   -2.691673363   -5.661823885   -2.970150522
     1      32     0.06082     0.02300     0.04251   -2.695096892   -5.665239687   -2.970142795
     1      32     0.05648     0.02136     0.03948   -2.698013286   -5.669122368   -2.971109082
     1      32     0.05213     0.01971     0.03644   -2.701641437   -5.675082711   -2.973441273
     1      32     0.04779     0.01807     0.03340   -2.704975091   -5.681409254   -2.976434164
     1      32     0.04344     0.01643     0.03037   -2.707752159   -5.687519775   -2.979767616
     1      32     0.03910     0.01478     0.02733   -2.710190820   -5.693382567   -2.983191747
     1      32     0.03476     0.01314     0.02429   -2.713186180   -5.699731705   -2.986545525
     1      32     0.03041     0.01150     0.02126   -2.715578054   -5.704963168   -2.989385114
